사고지역관리번호,사고연도,사고유형구분,위치코드,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,위도,경도,사고다발지역폴리곤정보,데이터기준일자
2022083,2021,자전거,30110003,대전광역시 동구3,대전광역시 동구 인동(인동네거리 부근),4,5,0,1,4,0,36.322021,127.437756,"{ type: Polygon, coordinates: [ [ [994613, 1813853], [994612.2389, 1813870.4311], [994609.9616, 1813887.7296], [994606.1852, 1813904.7638], [994600.9385, 1813921.404], [994594.2616, 1813937.5237], [994586.2051, 1813953], [994576.8304, 1813967.7153], [994566.2089, 1813981.5575], [994554.4214, 1813994.4214], [994541.5575, 1814006.2089], [994527.7153, 1814016.8304], [994513, 1814026.2051], [994497.5237, 1814034.2616], [994481.404, 1814040.9385], [994464.7638, 1814046.1852], [994447.7296, 1814049.9616], [994430.4311, 1814052.2389], [994413, 1814053], [994395.5689, 1814052.2389], [994378.2704, 1814049.9616], [994361.2362, 1814046.1852], [994344.596, 1814040.9385], [994328.4763, 1814034.2616], [994313, 1814026.2051], [994298.2847, 1814016.8304], [994284.4425, 1814006.2089], [994271.5786, 1813994.4214], [994259.7911, 1813981.5575], [994249.1696, 1813967.7153], [994239.7949, 1813953], [994231.7384, 1813937.5237], [994225.0615, 1813921.404], [994219.8148, 1813904.7638], [994216.0384, 1813887.7296], [994213.7611, 1813870.4311], [994213, 1813853], [994213.7611, 1813835.5689], [994216.0384, 1813818.2704], [994219.8148, 1813801.2362], [994225.0615, 1813784.596], [994231.7384, 1813768.4763], [994239.7949, 1813753], [994249.1696, 1813738.2847], [994259.7911, 1813724.4425], [994271.5786, 1813711.5786], [994284.4425, 1813699.7911], [994298.2847, 1813689.1696], [994313, 1813679.7949], [994328.4763, 1813671.7384], [994344.596, 1813665.0615], [994361.2362, 1813659.8148], [994378.2704, 1813656.0384], [994395.5689, 1813653.7611], [994413, 1813653], [994430.4311, 1813653.7611], [994447.7296, 1813656.0384], [994464.7638, 1813659.8148], [994481.404, 1813665.0615], [994497.5237, 1813671.7384], [994513, 1813679.7949], [994527.7153, 1813689.1696], [994541.5575, 1813699.7911], [994554.4214, 1813711.5786], [994566.2089, 1813724.4425], [994576.8304, 1813738.2847], [994586.2051, 1813753], [994594.2616, 1813768.4763], [994600.9385, 1813784.596], [994606.1852, 1813801.2362], [994609.9616, 1813818.2704], [994612.2389, 1813835.5689], [994613, 1813853] ] ] }",2025-09-24
2022083,2021,자전거,30140001,대전광역시 중구1,대전광역시 중구 산성동(산성네거리 부근),6,6,0,3,2,1,36.303235,127.386047,"{ type: Polygon, coordinates: [ [ [989969.166, 1811773.5384], [989968.4049, 1811790.9695], [989966.1275, 1811808.268], [989962.3512, 1811825.3022], [989957.1045, 1811841.9424], [989950.4275, 1811858.062], [989942.3711, 1811873.5384], [989932.9964, 1811888.2537], [989922.3749, 1811902.0959], [989910.5873, 1811914.9598], [989897.7235, 1811926.7473], [989883.8813, 1811937.3688], [989869.166, 1811946.7435], [989853.6896, 1811954.8], [989837.57, 1811961.4769], [989820.9298, 1811966.7236], [989803.8956, 1811970.4999], [989786.5971, 1811972.7773], [989769.166, 1811973.5384], [989751.7348, 1811972.7773], [989734.4364, 1811970.4999], [989717.4022, 1811966.7236], [989700.762, 1811961.4769], [989684.6423, 1811954.8], [989669.166, 1811946.7435], [989654.4507, 1811937.3688], [989640.6085, 1811926.7473], [989627.7446, 1811914.9598], [989615.9571, 1811902.0959], [989605.3356, 1811888.2537], [989595.9609, 1811873.5384], [989587.9044, 1811858.062], [989581.2275, 1811841.9424], [989575.9808, 1811825.3022], [989572.2044, 1811808.268], [989569.927, 1811790.9695], [989569.166, 1811773.5384], [989569.927, 1811756.1072], [989572.2044, 1811738.8088], [989575.9808, 1811721.7746], [989581.2275, 1811705.1344], [989587.9044, 1811689.0147], [989595.9609, 1811673.5384], [989605.3356, 1811658.8231], [989615.9571, 1811644.9809], [989627.7446, 1811632.117], [989640.6085, 1811620.3295], [989654.4507, 1811609.708], [989669.166, 1811600.3333], [989684.6423, 1811592.2768], [989700.762, 1811585.5999], [989717.4022, 1811580.3532], [989734.4364, 1811576.5768], [989751.7348, 1811574.2995], [989769.166, 1811573.5384], [989786.5971, 1811574.2995], [989803.8956, 1811576.5768], [989820.9298, 1811580.3532], [989837.57, 1811585.5999], [989853.6896, 1811592.2768], [989869.166, 1811600.3333], [989883.8813, 1811609.708], [989897.7235, 1811620.3295], [989910.5873, 1811632.117], [989922.3749, 1811644.9809], [989932.9964, 1811658.8231], [989942.3711, 1811673.5384], [989950.4275, 1811689.0147], [989957.1045, 1811705.1344], [989962.3512, 1811721.7746], [989966.1275, 1811738.8088], [989968.4049, 1811756.1072], [989969.166, 1811773.5384] ] ] }",2025-09-24
2022083,2021,자전거,30140002,대전광역시 중구2,대전광역시 중구 유천동(유천예식장네거리 부근),6,6,0,1,4,1,36.317203,127.394224,"{ type: Polygon, coordinates: [ [ [990705, 1813322], [990704.2389, 1813339.4311], [990701.9616, 1813356.7296], [990698.1852, 1813373.7638], [990692.9385, 1813390.404], [990686.2616, 1813406.5237], [990678.2051, 1813422], [990668.8304, 1813436.7153], [990658.2089, 1813450.5575], [990646.4214, 1813463.4214], [990633.5575, 1813475.2089], [990619.7153, 1813485.8304], [990605, 1813495.2051], [990589.5237, 1813503.2616], [990573.404, 1813509.9385], [990556.7638, 1813515.1852], [990539.7296, 1813518.9616], [990522.4311, 1813521.2389], [990505, 1813522], [990487.5689, 1813521.2389], [990470.2704, 1813518.9616], [990453.2362, 1813515.1852], [990436.596, 1813509.9385], [990420.4763, 1813503.2616], [990405, 1813495.2051], [990390.2847, 1813485.8304], [990376.4425, 1813475.2089], [990363.5786, 1813463.4214], [990351.7911, 1813450.5575], [990341.1696, 1813436.7153], [990331.7949, 1813422], [990323.7384, 1813406.5237], [990317.0615, 1813390.404], [990311.8148, 1813373.7638], [990308.0384, 1813356.7296], [990305.7611, 1813339.4311], [990305, 1813322], [990305.7611, 1813304.5689], [990308.0384, 1813287.2704], [990311.8148, 1813270.2362], [990317.0615, 1813253.596], [990323.7384, 1813237.4763], [990331.7949, 1813222], [990341.1696, 1813207.2847], [990351.7911, 1813193.4425], [990363.5786, 1813180.5786], [990376.4425, 1813168.7911], [990390.2847, 1813158.1696], [990405, 1813148.7949], [990420.4763, 1813140.7384], [990436.596, 1813134.0615], [990453.2362, 1813128.8148], [990470.2704, 1813125.0384], [990487.5689, 1813122.7611], [990505, 1813122], [990522.4311, 1813122.7611], [990539.7296, 1813125.0384], [990556.7638, 1813128.8148], [990573.404, 1813134.0615], [990589.5237, 1813140.7384], [990605, 1813148.7949], [990619.7153, 1813158.1696], [990633.5575, 1813168.7911], [990646.4214, 1813180.5786], [990658.2089, 1813193.4425], [990668.8304, 1813207.2847], [990678.2051, 1813222], [990686.2616, 1813237.4763], [990692.9385, 1813253.596], [990698.1852, 1813270.2362], [990701.9616, 1813287.2704], [990704.2389, 1813304.5689], [990705, 1813322] ] ] }",2025-09-24
2022083,2021,자전거,30140003,대전광역시 중구3,대전광역시 중구 중촌동(금성백조아파트 부근),5,5,0,3,2,0,36.340705,127.410522,"{ type: Polygon, coordinates: [ [ [992170.4251, 1815927.4089], [992169.6641, 1815944.84], [992167.3867, 1815962.1385], [992163.6103, 1815979.1727], [992158.3637, 1815995.8129], [992151.6867, 1816011.9325], [992143.6302, 1816027.4089], [992134.2555, 1816042.1242], [992123.634, 1816055.9664], [992111.8465, 1816068.8302], [992098.9827, 1816080.6178], [992085.1404, 1816091.2393], [992070.4251, 1816100.614], [992054.9488, 1816108.6704], [992038.8292, 1816115.3474], [992022.1889, 1816120.594], [992005.1548, 1816124.3704], [991987.8563, 1816126.6478], [991970.4251, 1816127.4089], [991952.994, 1816126.6478], [991935.6955, 1816124.3704], [991918.6613, 1816120.594], [991902.0211, 1816115.3474], [991885.9015, 1816108.6704], [991870.4251, 1816100.614], [991855.7098, 1816091.2393], [991841.8676, 1816080.6178], [991829.0038, 1816068.8302], [991817.2162, 1816055.9664], [991806.5947, 1816042.1242], [991797.2201, 1816027.4089], [991789.1636, 1816011.9325], [991782.4866, 1815995.8129], [991777.24, 1815979.1727], [991773.4636, 1815962.1385], [991771.1862, 1815944.84], [991770.4251, 1815927.4089], [991771.1862, 1815909.9777], [991773.4636, 1815892.6792], [991777.24, 1815875.6451], [991782.4866, 1815859.0048], [991789.1636, 1815842.8852], [991797.2201, 1815827.4089], [991806.5947, 1815812.6936], [991817.2162, 1815798.8514], [991829.0038, 1815785.9875], [991841.8676, 1815774.2], [991855.7098, 1815763.5785], [991870.4251, 1815754.2038], [991885.9015, 1815746.1473], [991902.0211, 1815739.4704], [991918.6613, 1815734.2237], [991935.6955, 1815730.4473], [991952.994, 1815728.1699], [991970.4251, 1815727.4089], [991987.8563, 1815728.1699], [992005.1548, 1815730.4473], [992022.1889, 1815734.2237], [992038.8292, 1815739.4704], [992054.9488, 1815746.1473], [992070.4251, 1815754.2038], [992085.1404, 1815763.5785], [992098.9827, 1815774.2], [992111.8465, 1815785.9875], [992123.634, 1815798.8514], [992134.2555, 1815812.6936], [992143.6302, 1815827.4089], [992151.6867, 1815842.8852], [992158.3637, 1815859.0048], [992163.6103, 1815875.6451], [992167.3867, 1815892.6792], [992169.6641, 1815909.9777], [992170.4251, 1815927.4089] ] ] }",2025-09-24
2022083,2021,자전거,30140004,대전광역시 중구4,대전광역시 중구 대흥동(대흥동네거리 부근),4,4,0,0,3,1,36.324958,127.428018,"{ type: Polygon, coordinates: [ [ [993739.1215, 1814179.3887], [993738.3604, 1814196.8198], [993736.083, 1814214.1183], [993732.3067, 1814231.1525], [993727.06, 1814247.7927], [993720.3831, 1814263.9123], [993712.3266, 1814279.3887], [993702.9519, 1814294.104], [993692.3304, 1814307.9462], [993680.5429, 1814320.81], [993667.679, 1814332.5976], [993653.8368, 1814343.2191], [993639.1215, 1814352.5937], [993623.6451, 1814360.6502], [993607.5255, 1814367.3272], [993590.8853, 1814372.5738], [993573.8511, 1814376.3502], [993556.5526, 1814378.6276], [993539.1215, 1814379.3887], [993521.6903, 1814378.6276], [993504.3919, 1814376.3502], [993487.3577, 1814372.5738], [993470.7175, 1814367.3272], [993454.5978, 1814360.6502], [993439.1215, 1814352.5937], [993424.4062, 1814343.2191], [993410.564, 1814332.5976], [993397.7001, 1814320.81], [993385.9126, 1814307.9462], [993375.2911, 1814294.104], [993365.9164, 1814279.3887], [993357.8599, 1814263.9123], [993351.183, 1814247.7927], [993345.9363, 1814231.1525], [993342.1599, 1814214.1183], [993339.8826, 1814196.8198], [993339.1215, 1814179.3887], [993339.8826, 1814161.9575], [993342.1599, 1814144.659], [993345.9363, 1814127.6249], [993351.183, 1814110.9846], [993357.8599, 1814094.865], [993365.9164, 1814079.3887], [993375.2911, 1814064.6734], [993385.9126, 1814050.8311], [993397.7001, 1814037.9673], [993410.564, 1814026.1798], [993424.4062, 1814015.5583], [993439.1215, 1814006.1836], [993454.5978, 1813998.1271], [993470.7175, 1813991.4501], [993487.3577, 1813986.2035], [993504.3919, 1813982.4271], [993521.6903, 1813980.1497], [993539.1215, 1813979.3887], [993556.5526, 1813980.1497], [993573.8511, 1813982.4271], [993590.8853, 1813986.2035], [993607.5255, 1813991.4501], [993623.6451, 1813998.1271], [993639.1215, 1814006.1836], [993653.8368, 1814015.5583], [993667.679, 1814026.1798], [993680.5429, 1814037.9673], [993692.3304, 1814050.8311], [993702.9519, 1814064.6734], [993712.3266, 1814079.3887], [993720.3831, 1814094.865], [993727.06, 1814110.9846], [993732.3067, 1814127.6249], [993736.083, 1814144.659], [993738.3604, 1814161.9575], [993739.1215, 1814179.3887] ] ] }",2025-09-24
2022083,2021,자전거,30170001,대전광역시 서구1,대전광역시 서구 내동(보라이삿짐.개인용달 부근),4,4,0,1,3,0,36.330588,127.382017,"{ type: Polygon, coordinates: [ [ [989611, 1814808], [989610.2389, 1814825.4311], [989607.9616, 1814842.7296], [989604.1852, 1814859.7638], [989598.9385, 1814876.404], [989592.2616, 1814892.5237], [989584.2051, 1814908], [989574.8304, 1814922.7153], [989564.2089, 1814936.5575], [989552.4214, 1814949.4214], [989539.5575, 1814961.2089], [989525.7153, 1814971.8304], [989511, 1814981.2051], [989495.5237, 1814989.2616], [989479.404, 1814995.9385], [989462.7638, 1815001.1852], [989445.7296, 1815004.9616], [989428.4311, 1815007.2389], [989411, 1815008], [989393.5689, 1815007.2389], [989376.2704, 1815004.9616], [989359.2362, 1815001.1852], [989342.596, 1814995.9385], [989326.4763, 1814989.2616], [989311, 1814981.2051], [989296.2847, 1814971.8304], [989282.4425, 1814961.2089], [989269.5786, 1814949.4214], [989257.7911, 1814936.5575], [989247.1696, 1814922.7153], [989237.7949, 1814908], [989229.7384, 1814892.5237], [989223.0615, 1814876.404], [989217.8148, 1814859.7638], [989214.0384, 1814842.7296], [989211.7611, 1814825.4311], [989211, 1814808], [989211.7611, 1814790.5689], [989214.0384, 1814773.2704], [989217.8148, 1814756.2362], [989223.0615, 1814739.596], [989229.7384, 1814723.4763], [989237.7949, 1814708], [989247.1696, 1814693.2847], [989257.7911, 1814679.4425], [989269.5786, 1814666.5786], [989282.4425, 1814654.7911], [989296.2847, 1814644.1696], [989311, 1814634.7949], [989326.4763, 1814626.7384], [989342.596, 1814620.0615], [989359.2362, 1814614.8148], [989376.2704, 1814611.0384], [989393.5689, 1814608.7611], [989411, 1814608], [989428.4311, 1814608.7611], [989445.7296, 1814611.0384], [989462.7638, 1814614.8148], [989479.404, 1814620.0615], [989495.5237, 1814626.7384], [989511, 1814634.7949], [989525.7153, 1814644.1696], [989539.5575, 1814654.7911], [989552.4214, 1814666.5786], [989564.2089, 1814679.4425], [989574.8304, 1814693.2847], [989584.2051, 1814708], [989592.2616, 1814723.4763], [989598.9385, 1814739.596], [989604.1852, 1814756.2362], [989607.9616, 1814773.2704], [989610.2389, 1814790.5689], [989611, 1814808] ] ] }",2025-09-24
2022083,2021,자전거,30170002,대전광역시 서구2,대전광역시 서구 월평동(헥소미아에너지스테이 부근),4,4,0,1,3,0,36.358414,127.362623,"{ type: Polygon, coordinates: [ [ [987874.7136, 1817896.7084], [987873.9528, 1817914.1346], [987871.676, 1817931.4281], [987867.9007, 1817948.4574], [987862.6556, 1817965.0929], [987855.9806, 1817981.2079], [987847.9264, 1817996.6798], [987838.5544, 1818011.3908], [987827.9359, 1818025.2291], [987816.1518, 1818038.0893], [987803.2916, 1818049.8734], [987789.4534, 1818060.4919], [987774.7423, 1818069.8639], [987759.2704, 1818077.918], [987743.1554, 1818084.5931], [987726.5199, 1818089.8382], [987709.4906, 1818093.6135], [987692.1971, 1818095.8903], [987674.771, 1818096.6511], [987657.3448, 1818095.8903], [987640.0513, 1818093.6135], [987623.022, 1818089.8382], [987606.3865, 1818084.5931], [987590.2715, 1818077.918], [987574.7996, 1818069.8639], [987560.0886, 1818060.4919], [987546.2503, 1818049.8734], [987533.3902, 1818038.0893], [987521.606, 1818025.2291], [987510.9875, 1818011.3908], [987501.6155, 1817996.6798], [987493.5614, 1817981.2079], [987486.8863, 1817965.0929], [987481.6412, 1817948.4574], [987477.8659, 1817931.4281], [987475.5891, 1817914.1346], [987474.8283, 1817896.7084], [987475.5891, 1817879.2823], [987477.8659, 1817861.9888], [987481.6412, 1817844.9595], [987486.8863, 1817828.324], [987493.5614, 1817812.209], [987501.6155, 1817796.7371], [987510.9875, 1817782.0261], [987521.606, 1817768.1878], [987533.3902, 1817755.3276], [987546.2503, 1817743.5435], [987560.0886, 1817732.925], [987574.7996, 1817723.553], [987590.2715, 1817715.4989], [987606.3865, 1817708.8238], [987623.022, 1817703.5787], [987640.0513, 1817699.8034], [987657.3448, 1817697.5266], [987674.771, 1817696.7658], [987692.1971, 1817697.5266], [987709.4906, 1817699.8034], [987726.5199, 1817703.5787], [987743.1554, 1817708.8238], [987759.2704, 1817715.4989], [987774.7423, 1817723.553], [987789.4534, 1817732.925], [987803.2916, 1817743.5435], [987816.1518, 1817755.3276], [987827.9359, 1817768.1878], [987838.5544, 1817782.0261], [987847.9264, 1817796.7371], [987855.9806, 1817812.209], [987862.6556, 1817828.324], [987867.9007, 1817844.9595], [987871.676, 1817861.9888], [987873.9528, 1817879.2823], [987874.7136, 1817896.7084] ] ] }",2025-09-24
2022083,2021,자전거,30200001,대전광역시 유성구1,대전광역시 유성구 상대동(희망교회 부근),7,7,0,0,6,1,36.348448,127.333871,"{ type: Polygon, coordinates: [ [ [985293.3684, 1816795.3077], [985292.6074, 1816812.7388], [985290.33, 1816830.0373], [985286.5536, 1816847.0715], [985281.307, 1816863.7117], [985274.63, 1816879.8314], [985266.5735, 1816895.3077], [985257.1989, 1816910.023], [985246.5773, 1816923.8652], [985234.7898, 1816936.7291], [985221.926, 1816948.5166], [985208.0837, 1816959.1381], [985193.3684, 1816968.5128], [985177.8921, 1816976.5693], [985161.7725, 1816983.2462], [985145.1323, 1816988.4929], [985128.0981, 1816992.2693], [985110.7996, 1816994.5466], [985093.3684, 1816995.3077], [985075.9373, 1816994.5466], [985058.6388, 1816992.2693], [985041.6046, 1816988.4929], [985024.9644, 1816983.2462], [985008.8448, 1816976.5693], [984993.3684, 1816968.5128], [984978.6532, 1816959.1381], [984964.8109, 1816948.5166], [984951.9471, 1816936.7291], [984940.1596, 1816923.8652], [984929.538, 1816910.023], [984920.1634, 1816895.3077], [984912.1069, 1816879.8314], [984905.4299, 1816863.7117], [984900.1833, 1816847.0715], [984896.4069, 1816830.0373], [984894.1295, 1816812.7388], [984893.3684, 1816795.3077], [984894.1295, 1816777.8766], [984896.4069, 1816760.5781], [984900.1833, 1816743.5439], [984905.4299, 1816726.9037], [984912.1069, 1816710.784], [984920.1634, 1816695.3077], [984929.538, 1816680.5924], [984940.1596, 1816666.7502], [984951.9471, 1816653.8863], [984964.8109, 1816642.0988], [984978.6532, 1816631.4773], [984993.3684, 1816622.1026], [985008.8448, 1816614.0461], [985024.9644, 1816607.3692], [985041.6046, 1816602.1225], [985058.6388, 1816598.3461], [985075.9373, 1816596.0688], [985093.3684, 1816595.3077], [985110.7996, 1816596.0688], [985128.0981, 1816598.3461], [985145.1323, 1816602.1225], [985161.7725, 1816607.3692], [985177.8921, 1816614.0461], [985193.3684, 1816622.1026], [985208.0837, 1816631.4773], [985221.926, 1816642.0988], [985234.7898, 1816653.8863], [985246.5773, 1816666.7502], [985257.1989, 1816680.5924], [985266.5735, 1816695.3077], [985274.63, 1816710.784], [985281.307, 1816726.9037], [985286.5536, 1816743.5439], [985290.33, 1816760.5781], [985292.6074, 1816777.8766], [985293.3684, 1816795.3077] ] ] }",2025-09-24
2022083,2021,자전거,30200002,대전광역시 유성구2,대전광역시 유성구 봉명동(유성온천역2번출구 부근),5,5,1,0,4,0,36.352466,127.340713,"{ type: Polygon, coordinates: [ [ [985908, 1817240], [985907.2389, 1817257.4311], [985904.9616, 1817274.7296], [985901.1852, 1817291.7638], [985895.9385, 1817308.404], [985889.2616, 1817324.5237], [985881.2051, 1817340], [985871.8304, 1817354.7153], [985861.2089, 1817368.5575], [985849.4214, 1817381.4214], [985836.5575, 1817393.2089], [985822.7153, 1817403.8304], [985808, 1817413.2051], [985792.5237, 1817421.2616], [985776.404, 1817427.9385], [985759.7638, 1817433.1852], [985742.7296, 1817436.9616], [985725.4311, 1817439.2389], [985708, 1817440], [985690.5689, 1817439.2389], [985673.2704, 1817436.9616], [985656.2362, 1817433.1852], [985639.596, 1817427.9385], [985623.4763, 1817421.2616], [985608, 1817413.2051], [985593.2847, 1817403.8304], [985579.4425, 1817393.2089], [985566.5786, 1817381.4214], [985554.7911, 1817368.5575], [985544.1696, 1817354.7153], [985534.7949, 1817340], [985526.7384, 1817324.5237], [985520.0615, 1817308.404], [985514.8148, 1817291.7638], [985511.0384, 1817274.7296], [985508.7611, 1817257.4311], [985508, 1817240], [985508.7611, 1817222.5689], [985511.0384, 1817205.2704], [985514.8148, 1817188.2362], [985520.0615, 1817171.596], [985526.7384, 1817155.4763], [985534.7949, 1817140], [985544.1696, 1817125.2847], [985554.7911, 1817111.4425], [985566.5786, 1817098.5786], [985579.4425, 1817086.7911], [985593.2847, 1817076.1696], [985608, 1817066.7949], [985623.4763, 1817058.7384], [985639.596, 1817052.0615], [985656.2362, 1817046.8148], [985673.2704, 1817043.0384], [985690.5689, 1817040.7611], [985708, 1817040], [985725.4311, 1817040.7611], [985742.7296, 1817043.0384], [985759.7638, 1817046.8148], [985776.404, 1817052.0615], [985792.5237, 1817058.7384], [985808, 1817066.7949], [985822.7153, 1817076.1696], [985836.5575, 1817086.7911], [985849.4214, 1817098.5786], [985861.2089, 1817111.4425], [985871.8304, 1817125.2847], [985881.2051, 1817140], [985889.2616, 1817155.4763], [985895.9385, 1817171.596], [985901.1852, 1817188.2362], [985904.9616, 1817205.2704], [985907.2389, 1817222.5689], [985908, 1817240] ] ] }",2025-09-24
2022083,2021,자전거,30200003,대전광역시 유성구3,대전광역시 유성구 봉명동(삼보들삼거리 부근),4,4,0,1,2,1,36.357089,127.353633,"{ type: Polygon, coordinates: [ [ [987068, 1817751], [987067.2389, 1817768.4311], [987064.9616, 1817785.7296], [987061.1852, 1817802.7638], [987055.9385, 1817819.404], [987049.2616, 1817835.5237], [987041.2051, 1817851], [987031.8304, 1817865.7153], [987021.2089, 1817879.5575], [987009.4214, 1817892.4214], [986996.5575, 1817904.2089], [986982.7153, 1817914.8304], [986968, 1817924.2051], [986952.5237, 1817932.2616], [986936.404, 1817938.9385], [986919.7638, 1817944.1852], [986902.7296, 1817947.9616], [986885.4311, 1817950.2389], [986868, 1817951], [986850.5689, 1817950.2389], [986833.2704, 1817947.9616], [986816.2362, 1817944.1852], [986799.596, 1817938.9385], [986783.4763, 1817932.2616], [986768, 1817924.2051], [986753.2847, 1817914.8304], [986739.4425, 1817904.2089], [986726.5786, 1817892.4214], [986714.7911, 1817879.5575], [986704.1696, 1817865.7153], [986694.7949, 1817851], [986686.7384, 1817835.5237], [986680.0615, 1817819.404], [986674.8148, 1817802.7638], [986671.0384, 1817785.7296], [986668.7611, 1817768.4311], [986668, 1817751], [986668.7611, 1817733.5689], [986671.0384, 1817716.2704], [986674.8148, 1817699.2362], [986680.0615, 1817682.596], [986686.7384, 1817666.4763], [986694.7949, 1817651], [986704.1696, 1817636.2847], [986714.7911, 1817622.4425], [986726.5786, 1817609.5786], [986739.4425, 1817597.7911], [986753.2847, 1817587.1696], [986768, 1817577.7949], [986783.4763, 1817569.7384], [986799.596, 1817563.0615], [986816.2362, 1817557.8148], [986833.2704, 1817554.0384], [986850.5689, 1817551.7611], [986868, 1817551], [986885.4311, 1817551.7611], [986902.7296, 1817554.0384], [986919.7638, 1817557.8148], [986936.404, 1817563.0615], [986952.5237, 1817569.7384], [986968, 1817577.7949], [986982.7153, 1817587.1696], [986996.5575, 1817597.7911], [987009.4214, 1817609.5786], [987021.2089, 1817622.4425], [987031.8304, 1817636.2847], [987041.2051, 1817651], [987049.2616, 1817666.4763], [987055.9385, 1817682.596], [987061.1852, 1817699.2362], [987064.9616, 1817716.2704], [987067.2389, 1817733.5689], [987068, 1817751] ] ] }",2025-09-24
2022083,2021,자전거,30230001,대전광역시 대덕구1,대전광역시 대덕구 오정동(금천축산물도매센터 부근),5,5,0,3,2,0,36.358083,127.409751,"{ type: Polygon, coordinates: [ [ [992103.0365, 1817855.0041], [992102.2754, 1817872.4352], [992099.998, 1817889.7337], [992096.2216, 1817906.7679], [992090.975, 1817923.4081], [992084.298, 1817939.5277], [992076.2416, 1817955.0041], [992066.8669, 1817969.7194], [992056.2454, 1817983.5616], [992044.4578, 1817996.4254], [992031.594, 1818008.213], [992017.7518, 1818018.8345], [992003.0365, 1818028.2091], [991987.5601, 1818036.2656], [991971.4405, 1818042.9426], [991954.8003, 1818048.1892], [991937.7661, 1818051.9656], [991920.4676, 1818054.243], [991903.0365, 1818055.0041], [991885.6053, 1818054.243], [991868.3068, 1818051.9656], [991851.2727, 1818048.1892], [991834.6324, 1818042.9426], [991818.5128, 1818036.2656], [991803.0365, 1818028.2091], [991788.3212, 1818018.8345], [991774.4789, 1818008.213], [991761.6151, 1817996.4254], [991749.8276, 1817983.5616], [991739.2061, 1817969.7194], [991729.8314, 1817955.0041], [991721.7749, 1817939.5277], [991715.0979, 1817923.4081], [991709.8513, 1817906.7679], [991706.0749, 1817889.7337], [991703.7975, 1817872.4352], [991703.0365, 1817855.0041], [991703.7975, 1817837.5729], [991706.0749, 1817820.2744], [991709.8513, 1817803.2403], [991715.0979, 1817786.6], [991721.7749, 1817770.4804], [991729.8314, 1817755.0041], [991739.2061, 1817740.2888], [991749.8276, 1817726.4465], [991761.6151, 1817713.5827], [991774.4789, 1817701.7952], [991788.3212, 1817691.1737], [991803.0365, 1817681.799], [991818.5128, 1817673.7425], [991834.6324, 1817667.0655], [991851.2727, 1817661.8189], [991868.3068, 1817658.0425], [991885.6053, 1817655.7651], [991903.0365, 1817655.0041], [991920.4676, 1817655.7651], [991937.7661, 1817658.0425], [991954.8003, 1817661.8189], [991971.4405, 1817667.0655], [991987.5601, 1817673.7425], [992003.0365, 1817681.799], [992017.7518, 1817691.1737], [992031.594, 1817701.7952], [992044.4578, 1817713.5827], [992056.2454, 1817726.4465], [992066.8669, 1817740.2888], [992076.2416, 1817755.0041], [992084.298, 1817770.4804], [992090.975, 1817786.6], [992096.2216, 1817803.2403], [992099.998, 1817820.2744], [992102.2754, 1817837.5729], [992103.0365, 1817855.0041] ] ] }",2025-09-24
